libgeocode-glib-doc,3.10.0-1ubuntu1,all,22312
libgeos-doc,3.4.2-4ubuntu1,all,876420
libgeronimo-commonj-spec-java,1.1.1-2,all,35062
libgeronimo-javamail-1.4-provider-java,1.8.3-1,all,211774
libgeronimo-jpa-2.0-spec-java-doc,1.1-2,all,153794
libgeronimo-osgi-support-java-doc,1.0-2,all,20000
libgeronimo-stax-1.2-spec-java,1.1-1,all,20898
libgeronimo-validation-1.0-spec-java-doc,1.1-2,all,47686
libgetopt-java,1.0.14+dfsg-2,all,23476
libgetopt-java-doc,1.0.14+dfsg-2,all,44012
libgettext-ant-tasks-java,0.9.7+svn206-1,all,16164
libgettext-commons-java,0.9.6-2,all,19426
libghc-citeproc-hs-data,0.3.9-1build2,all,38168
libghc-ekg-data,0.3.1.3-1build3,all,61878
libghc-filestore-data,0.6.0.1-2,all,7566
libghc-pandoc-citeproc-data,0.2-3build1,all,43574
libghemical-data,3.0.0-2ubuntu1,all,95636
libgig-doc,3.3.0-2,all,619238
libgivaro-doc,3.7.2-1,all,2667524
libglazedlists-java,1.9.0+dfsg-1,all,499168
libglazedlists-java-doc,1.9.0+dfsg-1,all,426464
libgloox-doc,1.0.9-2,all,1826478
libgluegen2-doc,2.1.5-1ubuntu1,all,294332
libglyr-doc,1.0.5-1,all,38732
libgmerlin-avdec-doc,1.2.0~dfsg-4,all,72084
libgmetrics-groovy-java-doc,0.5-1,all,108968
libgmtk1-data,1.0.8-3,all,18054
libgnujaf-java,1.1.1-8build1,all,34636
libgnujaf-java-doc,1.1.1-8build1,all,53184
libgnuplot-iostream-doc,0~20130604.gitdd47c7a-1,all,18228
libgoffice-0.10-10-common,0.10.9-1,all,561572
libgoffice-0.10-doc,0.10.9-1,all,232082
libgoffice-0.8-8-common,0.8.17-3,all,1158168
libgoocanvas-2.0-9-common,2.0.2-0ubuntu2,all,19072
libgoocanvas-common,0.15-1.1ubuntu1,all,9800
libgoogle-gson-java,2.2.4-1,all,174686
libgoogle-gson-java-doc,2.2.4-1,all,359152
libgpars-groovy-java-doc,0.10-1,all,173226
libgpiv3-common,0.6.1-4ubuntu1,amd64,6914
libgpiv3-doc,0.6.1-4ubuntu1,all,227978
libgpp4-doc,1.3.1-0ubuntu4,all,232258
libgrilo-0.2-doc,0.2.10-1,all,104168
libgrits-doc,0.8.1-1,all,61022
libgroboutils-java,5-2,all,778498
libgrok-dev,1.20110708.1-1ubuntu1,amd64,6556
libgtk2-perl-doc,2:1.249-2,all,1224704
libgtkada-doc,2.24.1-14,all,1157550
libgtkglarea-cil-examples,0.0.17-6,all,42314
libgtkglext1-doc,1.2.0-3.1fakesync3,all,30728
libgtkglextmm-x11-1.2-doc,1.2.0-6ubuntu1,all,232980
libgtkhtml-editor-common,1:3.32.2-0ubuntu4,all,70170
libgtksourceview2.0-common,2.10.5-1ubuntu2,all,433972
libgtksourceview2.0-doc,2.10.5-1ubuntu2,all,74990
libgts-doc,0.7.6+darcs110121-1.1build1,all,6562
libguava-java-doc,15.0-2ubuntu1,all,3278516
libguice-java-doc,3.0-3,all,155576
libgwenhywfar-data,4.10.0beta-1,all,324824
libgwenhywfar-doc,4.10.0beta-1,all,865126
libhamcrest1.2-java,1.2-0ubuntu1,all,335838
libhamcrest1.2-java-doc,1.2-0ubuntu1,all,104956
libhamlib-doc,1.2.15.3-1ubuntu4,all,326178
libhawtjni-runtime-java,1.0~+git0c502e20c4-3,all,45466
libhdf4-doc,4.2r10-0ubuntu1,all,1822432
libhdf5-doc,1.8.11-5ubuntu7,all,72352
libhessian-java-doc,4.0.33-1,all,274340
libhibernate-commons-annotations-java,3.2.0.Final-2,all,64812
libhibernate3-java-doc,3.6.10.Final-2,all,5328058
libhkl-doc,4.0.3-4ubuntu1,all,42476
libhmsbeagle-java,2.1-2,amd64,23074
libhsclient-dev,1.1.0-7-g1044a28-1.1build1,amd64,34444
libhsqldb-java-doc,2.2.9+dfsg-4ubuntu1,all,1745242
libhtml-htmltokenizer-ruby,1.0-3,all,6712
libhtml-mason-perl-doc,1:1.52-1,all,16436
libhtmlparser-java-doc,1.6.20060610.dfsg0-3,all,350004
libhtmlunit-core-js-java,2.8-1,all,853326
libhttpcore-java,4.3.2-2,all,523134
libhttpunit-java-doc,1.7+dfsg-10,all,326964
libhwloc-common,1.8-1ubuntu1,all,4872
libhwloc-doc,1.8-1ubuntu1,all,1877556
libi2c-dev,3.1.0-2,all,8842
libibatis-java,2.3.4.726-4,all,328384
libibdm-dev,1.5.7-1ubuntu1,amd64,253282
libicecc-dev,1.0.1-1,amd64,46632
libicee-java,1.2.0-3,all,202490
libicu4j-4.4-java,4.4.2.2-1,all,5933148
libicu4j-java,4.2.1.1-2,all,5877296
libid3-doc,3.8.3-15,all,628740
libidn11-java,1.28-1ubuntu2,all,175134
libidw-java,1.6.1-1,all,648472
libidw-java-doc,1.6.1-1,all,383000
libindi-data,0.9.7-0ubuntu4,all,6620
libindicate-doc,12.10.1-0ubuntu3,all,25340
libini4j-java-doc,0.5.2-SNAPSHOT-2,all,407518
libinstpatch-doc,1.0.0-3,all,332350
libiptcdata-doc,1.0.4-3ubuntu3,all,37986
libirclib-java,1.10-2,all,34660
libirclib-java-doc,1.10-2,all,94956
libirrlicht-doc,1.8.1+dfsg1-1,all,2023006
libiscwt-java-doc,5.3.20100629-3,all,135112
libisfreetype-java-doc,5.3.20100629-3build1,all,75780
libisnativec-java-doc,5.3.20100629+fix-1,all,102194
libisorelax-java,20041111-8,all,63156
libisorelax-java-doc,20041111-8,all,113980
libisrt-java,4.8.20100629-2,all,303250
libisrt-java-doc,4.8.20100629-2,all,491464
libitext1-java,1.4-5,all,1205978
libitext5-java,5.4.5-1,all,2002654
libj2ssh-java-doc,0.2.9-4,all,928282
libjackson-json-java-doc,1.9.2-3,all,1005468
libjackson2-annotations-java,2.2.2-1,all,29502
libjackson2-core-java,2.2.2-1,all,206836
libjam-java,0.0.r304-1,all,163754
libjam-java-doc,0.0.r304-1,all,183026
libjama-java,1.0.3-1,all,31084
libjama-java-doc,1.0.3-1,all,53876
libjamon-java,2.7-4,all,145788
libjana-doc,0.0.0+git20091215.9ec1da8a-3build1,all,28016
libjana-ecal-doc,0.0.0+git20091215.9ec1da8a-3build1,all,14586
libjana-gtk-doc,0.0.0+git20091215.9ec1da8a-3build1,all,29696
libjanino-java,2.7.0-1,all,581302
libjanino-java-doc,2.7.0-1,all,482270
libjasperreports-java-doc,4.1.3+dfsg-3,all,2385342
libjasypt-java,1.8-1,all,149938
libjaudiotagger-java,2.0.3-1,all,763552
libjaula-doc,1.4.0-3ubuntu1,amd64,178634
libjava-gnome-java-doc,4.1.2-1build1,all,1394826
libjava-xmlbuilder-java,0.4-2,all,20048
libjava3d-java-doc,1.5.2+dfsg-9ubuntu1,all,1674000
libjavaewah-java,0.6.12-1,all,56162
libjavaparser-java,1.0.8-1,all,187372
libjavaparser-java-doc,1.0.8-1,all,121200
libjavassist-java,1:3.12.1.ga-2,all,606972
libjavassist-java-doc,1:3.12.1.ga-2,all,469108
libjaxb-api-java,2.2.9-1,all,95124
libjaxe-java-doc,3.5-4,all,200744
libjazzy-java,0.5.2-1,all,319008
libjbcrypt-java,0.3-4,all,55720
libjboss-aop-java,2.0.1.GA-3,all,1332874
libjboss-aspects-java,4.2.3.GA-8,all,229030
libjboss-cache3-java,3.2.8.GA-1,all,1102914
libjboss-classloader-java,2.0.6.GA-3,all,213108
libjboss-cluster-java,4.2.3.GA-8,all,121928
libjboss-connector-java,4.2.3.GA-8,all,397280
libjboss-deployers-java,2.0.4.GA-2,all,356248
libjboss-deployment-java,4.2.3.GA-8,all,63506
libjboss-ejb3-java,4.2.3.GA-8,all,710228
libjboss-ejb3x-java,4.2.3.GA-8,all,22662
libjboss-integration-java,5.0.3.GA-2,all,22600
libjboss-j2ee-java,4.2.3.GA-8,all,129946
libjboss-jms-java,4.2.3.GA-8,all,151234
libjboss-jmx-java,4.2.3.GA-8,all,537710
libjboss-management-java,4.2.3.GA-8,all,130920
libjboss-marshalling-java,1.1.3.GA-3,all,440352
libjboss-messaging-java,4.2.3.GA-8,all,493376
libjboss-metadata-java,2.0.3.GA-1,all,159480
libjboss-microcontainer-java,2.0.10.GA-2,all,825420
libjboss-naming-java,4.2.3.GA-8,all,78096
libjboss-reflect-java,2.0.3.GA-1,all,188096
libjboss-remoting-java,2.5.3.SP1-1,all,809242
libjboss-security-java,4.2.3.GA-8,all,288664
libjboss-server-java,4.2.3.GA-8,all,917136
libjboss-system-java,4.2.3.GA-8,all,237076
libjboss-test-java,4.2.3.GA-8,all,52448
libjboss-transaction-java,4.2.3.GA-8,all,56486
libjboss-vfs-java,2.0.1.GA-2,all,213682
libjboss-web-services-java,0.0+svn5660+dak2-3,all,139762
libjboss-webservices-java,4.2.3.GA-8,all,75134
libjboss-xml-binding-java,2.0.3.GA-2,all,542452
libjbzip2-java,0.9.1-3,all,39850
libjcalendar-java,1.3.3-3,all,42172
libjcalendar-java-doc,1.3.3-3,all,146106
libjcharts-java-doc,0.7.5-3,all,216206
libjcifs-java,1.3.17-1,all,375918
libjcifs-java-doc,1.3.17-1,all,229576
libjcip-annotations-java,20060626-5,all,11586
libjcip-annotations-java-doc,20060626-5,all,33622
libjcm-java,1.0-1,all,244392
libjcm-java-doc,1.0-1,all,446050
libjcodings-java,1.0.11-2,all,287808
libjcommander-java,1.32-1,all,55544
libjcommon-java,1.0.16-3,all,459160
libjcommon-java-doc,1.0.16-3,all,1197000
libjcsp-java,1.1-rc4-2,all,607030
libjcsp-java-doc,1.1-rc4-2,all,2565188
libjdo-api-java,2.2-2,all,253864
libjdom2-java-doc,2.0.5-1,all,269412
libjebl2-java,0.0.r22-1,all,499594
libjebl2-java-doc,0.0.r22-1,all,513464
libjemmy2-java,2.3.1.1-2,all,1415492
libjemmy2-java-doc,2.3.1.1-2,all,1058778
libjempbox-java,1:1.8.4+dfsg-1,all,45230
libjempbox-java-doc,1:1.8.4+dfsg-1,all,68124
libjena-iri-java,0.8-1,all,125624
libjenkins-dom4j-java-doc,1.6.1-hudson-3-5,all,317584
libjenkins-htmlunit-core-js-java,2.6-hudson-1-1fakesync1,all,689362
libjenkins-trilead-ssh2-java,217-jenkins-3-1,all,236056
libjenkins-winstone-java,0.9.10-jenkins-47+dfsg-1,all,358200
libjericho-html-java,3.1-2,all,162744
libjericho-html-java-doc,3.1-2,all,344820
libjets3t-java-doc,0.8.1+dfsg-1build1,all,842876
libjettison-java,1.2-3,all,63076
libjetty-java-doc,6.1.26-1ubuntu1,all,852440
libjetty8-java-doc,8.1.3-9,all,1241404
libjexcelapi-java,2.6.12-2,all,692762
libjexcelapi-java-doc,2.6.12-2,all,163682
libjformatstring-java,0.10~20131207-1,amd64,32948
libjfreechart-java-doc,1.0.13-5,all,979572
libjgit-java-doc,3.3.1-1,all,946414
libjglobus-parent-java,2.0.6-2,all,4604
libjgoodies-animation-java,1.2.0-5,all,135462
libjgoodies-binding-java,2.1.0-1,all,372874
libjgoodies-common-java,1.4.0-2,all,31496
libjgoodies-common-java-doc,1.4.0-2,all,249550
libjgoodies-forms-java-doc,1.6.0-4,all,1127968
libjgoodies-looks-java-doc,2.5.2-3,all,1292954
libjgraph-java,5.12.4.2+dfsg-2,all,187876
libjgraph-java-doc,5.12.4.2+dfsg-2,all,542714
libjgrapht0.6-java-doc,0.6.0-11,all,158500
libjgrapht0.8-java-doc,0.8.3-4,all,154398
libjgraphx-java-doc,2.1.0.7-1,all,947354
libjgromacs-java-doc,1.0-1,all,104886
libjgroups-java,2.12.2.Final-4,all,2013542
libjhdf-doc,2.9-1,all,4177166
libjhlabs-filters-java,2.0.235-3,all,515814
libjibx1.1-java-doc,1.1.6a-3ubuntu1,all,4243578
libjibx1.2-java-doc,1.2.3-3,all,4776996
libjide-oss-java,3.5.10+dfsg-1,all,1266678
libjide-oss-java-doc,3.5.10+dfsg-1,all,2837032
libjinput-java-doc,20100502+dfsg-7,all,71902
libjiu-java,0.14.2+3-4,all,497192
libjlatexmath-java,1.0.3-1,all,963592
libjlatexmath-java-doc,1.0.3-1,all,163772
libjlayer-java,1.0.1-2,all,98924
libjlayer-java-doc,1.0.1-2,all,76438
libjlibeps-java,0.1+2-2,all,20426
libjmac-java,1.74-6,all,807972
libjmdns-java,3.4.1-2,all,198358
libjmdns-java-doc,3.4.1-2,all,157164
libjmock2-java-doc,2.7~snapshot+201309170925-gitd7fe69b5+dfsg-1,all,66534
libjmol-java,12.2.32+dfsg2-1,all,8213008
libjmol-java-doc,12.2.32+dfsg2-1,all,2389388
libjna-java-doc,3.2.7-4,all,131416
libjna-posix-java-doc,1.0.1-1,all,172586
libjnr-posix-java-doc,1.1.8-2,all,150220
libjnr-x86asm-java,0.1-1,all,311758
libjoda-convert-java,1.5-1,all,85156
libjoda-time-java,2.3-1,all,565462
libjodconverter-java-doc,2.2.2-7,all,31026
libjodreports-java-doc,2.4.0-3,all,33644
libjogl-java-doc,1.1.1+dak1-13,all,556724
libjogl2-java-doc,2.1.5-1ubuntu3,all,2636988
libjogl2-toolkits,2.1.5-1ubuntu3,all,42452
libjoptsimple-java,4.5-1,all,58874
libjorbis-java,0.0.17-2,all,102996
libjortho-freeplane-java,1.2.23+dfsg1-1,all,61704
libjosql-java,2.2-1,all,185450
libjosql-java-doc,2.2-1,all,270240
libjpa-2.1-spec-java,2.1.0.v201304241213-1,all,142298
libjpathwatch-java-doc,0.95-1,all,58802
libjpedal-jbig2-java,20100117-1,all,92564
libjpf-java,1.5.1+dfsg-4,all,566724
libjpfcodegen-java,0.4+dfsg1-1,all,65736
libjrosetta-java,1.0.4-4,all,56084
libjs-angularjs,1.2.11-1,all,271830
libjs-asciimathml,2.0.2-1,all,75828
libjs-bignumber,1.1.0+dfsg-1,all,37956
libjs-chosen,0.9.11-1,all,38314
libjs-codemirror,2.23-1,all,209962
libjs-coffeescript,1.4.0-1,all,100434
libjs-colors,0.6.2-1,all,7594
libjs-cssom,0.3.0-1,all,11890
libjs-d3,3.3.13-1,all,93642
libjs-debugger,0.5-4,all,5204
libjs-dojo-core,1.7.2+dfsg-1,all,705976
libjs-edit-area,0.8.2-1,all,191612
libjs-ejs,0.8.4-3,all,10928
libjs-excanvas,0.r3-3,all,48596
libjs-gordon,0~git20101011-2,all,38278
libjs-highlight,7.4+ds-1,all,140422
libjs-htmlparser,1.7.5+ds1-1,all,14274
libjs-ie7,2.1~beta4-1,all,50794
libjs-imagesloaded,3.0.4-1,all,12442
libjs-img.srcset,2.0.0~20131003~dfsg-1,all,5138
libjs-impress,0.5.3-1,all,33076
libjs-inherits,2.0.0-1,all,2484
libjs-jac,1.3.4+dfsg-1,all,184292
libjs-jcrop,0.9.12+dfsg-1,all,180882
libjs-jquery-minicolors,1.2.1-1,all,27958
libjs-jquery-ui-theme-base,1.8.24+dfsg-1,all,30934
libjs-jquery-ui-theme-black-tie,1.8.24+dfsg-1,all,37154
libjs-jquery-ui-theme-blitzer,1.8.24+dfsg-1,all,30748
libjs-jquery-ui-theme-cupertino,1.8.24+dfsg-1,all,31708
libjs-jquery-ui-theme-dark-hive,1.8.24+dfsg-1,all,31398
libjs-jquery-ui-theme-dot-luv,1.8.24+dfsg-1,all,37150
libjs-jquery-ui-theme-eggplant,1.8.24+dfsg-1,all,33112
libjs-jquery-ui-theme-excite-bike,1.8.24+dfsg-1,all,36394
libjs-jquery-ui-theme-flick,1.8.24+dfsg-1,all,30732
libjs-jquery-ui-theme-hot-sneaks,1.8.24+dfsg-1,all,31388
libjs-jquery-ui-theme-humanity,1.8.24+dfsg-1,all,31520
libjs-jquery-ui-theme-le-frog,1.8.24+dfsg-1,all,31178
libjs-jquery-ui-theme-mint-choc,1.8.24+dfsg-1,all,41612
libjs-jquery-ui-theme-overcast,1.8.24+dfsg-1,all,31150
libjs-jquery-ui-theme-pepper-grinder,1.8.24+dfsg-1,all,44524
libjs-jquery-ui-theme-redmond,1.8.24+dfsg-1,all,33210
libjs-jquery-ui-theme-smoothness,1.8.24+dfsg-1,all,30962
libjs-jquery-ui-theme-south-street,1.8.24+dfsg-1,all,33070
libjs-jquery-ui-theme-start,1.8.24+dfsg-1,all,37694
libjs-jquery-ui-theme-sunny,1.8.24+dfsg-1,all,38866
libjs-jquery-ui-theme-swanky-purse,1.8.24+dfsg-1,all,36824
libjs-jquery-ui-theme-trontastic,1.8.24+dfsg-1,all,43694
libjs-jquery-ui-theme-ui-darkness,1.8.24+dfsg-1,all,32394
libjs-jquery-ui-theme-ui-lightness,1.8.24+dfsg-1,all,33688
libjs-jquery-ui-theme-vader,1.8.24+dfsg-1,all,37906
libjs-jshash,2.2-4,all,24302
libjs-json,0~20121008-2,all,19922
libjs-jssip,0.4.0.20140212.1-1,all,87458
libjs-jstorage,0.3.1-1,all,26168
libjs-leaflet,0.7.2-1,all,90648
libjs-less,1.4.2-1,all,75756
libjs-marked,0.3.1+dfsg-1,all,12462
libjs-mochikit,1.4.2-4fakesync1,all,358666
libjs-modernizr,2.6.2+ds1-1,all,74092
libjs-modestmaps,0.21.0+ds1-2,all,31840
libjs-mootools,1.4.5~debian1-2.1,all,240908
libjs-mustache,0.4.2-2,all,12826
libjs-node-uuid,1.4.0-1,all,11074
libjs-of-ocaml-doc,1.4-1build1,all,975868
libjs-openlayers,2.11+ds1-1,all,810788
libjs-openlayers-doc,2.11+ds1-1,all,3662540
libjs-pdf,0.8.37+dfsg-1,all,507980
libjs-polymaps,2.5.1+ds1-1,all,28286
libjs-prototype,1.7.1-3,all,44212
libjs-queue-async,1.0.7-1,all,5202
libjs-qunit,1.13.0-1,all,22124
libjs-rainbow,1.1.8+ds1-1,all,42500
libjs-reqwest,0.6.0-1,all,11440
libjs-sax,0.5.5-1,all,18180
libjs-semver,2.1.0-2,all,12368
libjs-showdown,0.0.1-1,all,16868
libjs-simile-timeline,2.3.0+dfsg-0.1,all,95300
libjs-sipml5,0.0.20130314.2030-2,all,181798
libjs-sipml5-doc,0.0.20130314.2030-2,all,49062
libjs-sizzle,1.10.17-1,all,25390
libjs-slimbox,2.04-1,all,51668
libjs-swfobject,2.2+dfsg-1,all,8474
libjs-swfupload,2.2.0.1+ds1-2,all,62240
libjs-traverse,0.6.1-1,all,6210
libjs-twitter-bootstrap,2.0.2+dfsg-4,all,97236
libjs-twitter-bootstrap-docs,2.0.2+dfsg-4,all,753372
libjs-underscore.logger,0.3.0~20111114-1ubuntu1,all,6812
libjs-unorm,1.0.5-1,all,41096
libjs-xmlextras,20060529-1,all,25676
libjs-yui,2.9.0.dfsg.0.1-0.1,all,2450216
libjs-yui-doc,2.9.0.dfsg.0.1-0.1,all,7638986
libjs-zeparser,0.0.7+dfsg-1,all,54002
libjsf-java-doc,2.0.3-3,all,410136
libjson-simple-doc,1.1.1-1,all,34988
libjson-simple-java,1.1.1-1,all,18974
libjsoup-java,1.7.3-1,all,279472
libjspeex-java,0.9.7-3,all,271762
libjsr107cache-java,1.0.dfsg.1-4,all,6898
libjsr166y-java,0.1.20080107-2,all,425718
libjsr305-java,0.1~+svn49-4,all,28074
libjsr305-java-doc,0.1~+svn49-4,all,40362
libjsr311-api-java,1.1.1-1,all,44758
libjssc-java-doc,2.6.0-2,all,37430
libjstun-java-doc,0.7.3+dfsg-1,all,62732
libjsyntaxpane-java,0.9.6~r156-4,all,352768
libjsyntaxpane-java-doc,0.9.6~r156-4,all,183850
libjthread-doc,1.3.1-3,all,80118
libjtidy-java,7+svn20110807-4,all,241730
libjts-java-doc,1.11-1,all,745360
libjtype-java,0.1.3-2,all,33438
libjug-java,2.0.0-2,all,32952
libjug-java-doc,2.0.0-2,all,51226
libjuniversalchardet-java,1.0.3-1,all,202512
libjutils-java,20100502+dfsg-2,all,10264
libjutils-java-doc,20100502+dfsg-2,all,17300
libjxgrabkey-doc,0.3.2-7,all,74218
libjxp-java,1.6.1-4,all,377686
libjzlib-java,1.1.3-1,all,68906
libkal-dev,0.9.0-1ubuntu1,amd64,19058
libkdcraw-data,4:4.13.0-0ubuntu1,all,32852
libkdeedu-data,4:4.13.0-0ubuntu1,all,80694
libkdtree++-dev,0.7.1+git20101123-3build1,all,28378
libkexiv2-data,4:4.13.0-0ubuntu1,all,61928
libkface-data,1.0~digikam3.5.0-0ubuntu10,all,6842700
libkfbapi1,1.0-0ubuntu4,amd64,121380
libkgapi2-2,2.1.0-0ubuntu1,amd64,357532
libkgeomap-data,1.0~digikam3.5.0-0ubuntu10,all,51924
libkipi-data,4:4.13.0-0ubuntu1,all,36470
libkkc-data,0.2.7-1,amd64,12851114
libkmlframework-java,0.0.20090718-1,amd64,86634
libknopflerfish-osgi-framework-java,2.3.3-3,all,359662
libknopflerfish-osgi-java-doc,2.3.3-3,all,3597162
libkonq5-templates,4:4.13.0-0ubuntu1,all,34614
libkryo-java-doc,2.20-3,all,140362
libksane-data,4:4.13.0-0ubuntu1,all,4862
libkxml2-java,2.3.0+ds1-2,all,151758
libkxml2-java-doc,2.3.0+ds1-2,all,52502
liblablgtk-extras-ocaml-doc,1.4-2,all,41320
liblablgtk2-ocaml-doc,2.16.0+dfsg-1,all,771906
liblaf-plugin-java,1.0-2,all,20846
liblaf-widget-java,4.3-2,all,387264
liblaf-widget-java-doc,4.3-2,all,293308
liblapack-doc-man,3.5.0-2ubuntu1,all,3019448
liblastfm-java,1:0.1.0-2,all,214312
liblayout-java-doc,0.2.10-2,all,950088
libldap-java,4.18-5,all,415410
liblensfun-data,0.2.8-1,all,81898
liblensfun-doc,0.2.8-1,all,122616
liblicense-icons,0.8.1-3ubuntu1,all,30812
liblicense-rdf,0.8.1-3ubuntu1,all,102406
liblinbox-doc,1.3.2-1.1,all,33526036
liblivetribe-jsr223-java,2.0.6-1,all,14676
libloader-java-doc,1.1.6.dfsg-4,all,213458
liblog4ada-doc,1.2-3,all,80052
liblog4c-doc,1.2.1-3,all,295932
liblog4cpp-doc,1.0-1,all,2924396
liblogback-java-doc,1:1.0.13-1,all,2308752
libloki-doc,0.1.7-3,all,166656
liblouisutdml-data,2.4.0-1,all,40656
liblouisutdml-java-doc,2.4.0-1,all,33200
liblowpan-dev,0.3-1,all,8592
liblscp-doc,0.5.6-7ubuntu1,all,106006
libltc-doc,1.1.3-1,all,12516
libltcsmpte-doc,0.4.4-1,all,11548
libluabind-doc,0.9.1+dfsg-8,all,80716
libluabind-examples,0.9.1+dfsg-8,all,12104
libluajit-5.1-common,2.0.2+dfsg-1,all,41864
liblucene++-doc,3.0.4-0ubuntu3,all,7316404
liblucene2-java,2.9.4+ds1-4,all,5728524
liblucene2-java-doc,2.9.4+ds1-4,all,6724872
liblucene3-java,3.6.2+dfsg-2,all,1409178
liblucene3-java-doc,3.6.2+dfsg-2,all,4774182
liblunar-1-doc,2.0.1-2.2ubuntu1,all,13108
liblunar-date-doc,2.4.0-2ubuntu1,all,11272
liblwjgl-java-doc,2.7.1+dfsg-3ubuntu1,all,1215108
liblwt-ocaml-doc,2.4.3-4,all,292758
libmac-widgets-doc,0.9.5+svn369-dfsg1-3,all,278188
libmagics++-data,2.18.15-5,all,17421296
libmatchbox-doc,1.9-osso8-3.1,all,102888
libmate-desktop-doc,1.6.2-1,all,30100
libmatewnck-common,1.6.1-3,all,196672
libmatewnck-doc,1.6.1-3,all,49118
libmath++-doc,0.0.4-5,all,352260
libmatio-doc,1.5.2-1ubuntu1,all,184982
libmatrixssl1.8-doc,1.8.8-1,all,625454
libmatthew-debug-java,0.7.3-1ubuntu1,all,12054
libmatthew-io-java,0.7.3-1ubuntu1,all,11338
libmaven-ant-tasks-java,2.1.3-3,all,1439294
libmaven2-core-java-doc,2.2.1-14,all,233520
libmdsp-dev,0.11-10,amd64,52470
libmed-doc,3.0.6-2ubuntu1,all,8010768
libmediaart-doc,0.4.0-1ubuntu1,all,12966
libmediainfo-doc,0.7.67-2ubuntu1,all,48940
libmediascanner-doc,0.3.93+14.04.20131024.1-0ubuntu1,all,5678144
libmemphis-doc,0.2.3-2,all,19408
libmenu-cache-doc,0.5.1-1ubuntu1,all,15232
libmetadata-extractor-java,2.3.1+dfsg-2,all,85266
libmetadata-extractor-java-doc,2.3.1+dfsg-2,all,203026
libmetainf-services-java,1.4-1,all,9088
libmetis-doc,5.1.0.dfsg-2,all,4332740
libmgl-data,2.1.3.1-4ubuntu3,all,9220740
libmialm-doc,1.0.7-3,all,20982
libmicroba-java,1:0.4.4.3-4,all,121734
libmicroba-java-doc,1:0.4.4.3-4,all,139136
libmiglayout-java,3.7.4-2,all,268670
libmimedir-gnome-doc,0.4.2-6,all,49424
libmimetic-doc,0.9.7-4,all,329894
libmimic-doc,1.0.4-2.1ubuntu1,all,25992
libmina-java-doc,1.1.7.dfsg-11,all,354428
libmina2-java-doc,2.0.7+dfsg-1,all,90808
libminlog-java,1.2-2,all,5326
libminlog-java-doc,1.2-2,all,28638
libmlpost-ocaml-doc,0.8.1-6,all,80482
libmlt-data,0.9.0-3,all,1194984
libmockito-java-doc,1.9.5+ds-1,all,236054
libmockobjects-java,0.09-5,all,52440
libmockobjects-java-doc,0.09-5,all,347046
libmokoui2-doc,0.3+bzr20080630-0ubuntu5,all,14870
libmondrian-java,1:3.4.1-1,all,3104122
libmondrian-java-doc,1:3.4.1-1,all,7063664
libmorfologik-stemming-java,1.5.0-0.1,all,106354
libmotif-common,2.3.4-5,all,11828
libmp3spi-java,1.9.5-1,all,58106
libmpdclient-doc,2.9-1ubuntu1,all,95046
libmpj-java,0.38+dfsg-2,all,234192
libmruby-dev,0.0.0~20131214+git882afdea-1,amd64,206646
libmultiverse-core-java,0.7.0-3,all,222420
libmultiverse-core-java-doc,0.7.0-3,all,401254
libmuparser-doc,2.2.3-3,all,598864
libmupdf-dev,1.3-2,amd64,3079598
libmupen64plus-dev,2.0-4,all,16010
libmusic-hub-doc,0.0+13.10.20130920-0ubuntu1,all,173114
libmwaw-doc,0.1.11-1ubuntu1,all,1371606
libmysql++-doc,3.2.0+pristine-1,all,1049486
libmysql-java,5.1.28-1,all,893586
libnacl-dev,20110221-4.1,amd64,108774
libnacore-doc,0.5.0-2,all,107852
libnaga-java,2.1-3,all,112826
libnative-platform-java-doc,0.3~rc2-2ubuntu1,all,49868
libnb-absolutelayout-java,7.0.1+dfsg1-5ubuntu2,all,31516
libnb-javaparser-java,7.4-1,all,2616956
libnb-org-openide-util-lookup-java,7.0.1+dfsg1-5ubuntu2,all,94646
libnb-platform13-java-doc,7.0.1+dfsg1-5ubuntu2,all,7730558
libnb-svnclientadapter-java-doc,6.7-0ubuntu2,all,146166
libncarg-data,6.1.2-7,all,17315136
libncursesada-doc,5.9.20110404-10,all,161892
libnekohtml-java-doc,1.9.19-1,all,153790
libnet-ipaddress-perl,1.10-3,all,7746
libnetbeans-cvsclient-java,6.5-2,all,348516
libnetty-java,1:3.2.6.Final-2,all,671370
libnetty3.1-java,3.1.0.CR1-1,all,517624
libnewlib-dev,2.1.0-3,all,95288
libnewlib-doc,2.1.0-3,all,156916
libnfo-doc,1.0.1-1,all,18954
libnifti-doc,2.0.0-1,all,242110
libnini-doc,1.1.0+dfsg.2-4,all,372080
libnjb-doc,2.2.7~dfsg0-3ubuntu1,all,151988
libnl-doc,1.1-8ubuntu1,all,860122
libns3-dev,3.17+dfsg-1build1,amd64,4975308
liboasis-ocaml-doc,0.3.0-4,all,73838
libobjenesis-java,1.2+full-3,all,30096
libocamlgraph-ocaml-doc,1.8.3-1build1,all,160388
libocamlnet-ocaml-doc,3.7.3-3build2,all,988590
libocamlviz-ocaml-doc,1.01-2build4,all,271172
libocrad-dev,0.22-1,amd64,164288
libodin-dev,1.8.5-2ubuntu1,amd64,4410806
libofapi-example,0git20070620-7,all,4664
libognl-java-doc,2.7.3-5,all,369778
