29287,kimwitu-doc,10a+1-2.2,561648
29304,kipi-plugins-common,4:3.5.0-0ubuntu10,4694964
29321,klettres-data,4:4.13.0-0ubuntu1,2581330
29328,klone,2.1.0~rc1-1,440896
29354,kmymoney-common,4.6.4-1,17177498
29369,knot-doc,1.4.2-1,311230
29379,kobodeluxe-data,0.5.1-6,1337870
29390,konfont,0.1-8,117450
29430,kraptor-data,0.0.20040403-8ubuntu1,9951640
29445,krecipes-data,2.0~beta2-3,1448456
29447,krecipes-doc,2.0~beta2-3,3590552
29456,krita-data,1:2.8.1-1-0ubuntu3,15689472
29479,ksplash-theme-aperture,0.r1552+nmu1,3769280
29480,ksplash-theme-bespin,0.r1552+nmu1,3599990
29481,ksplash-theme-tibanna,0.r1552+nmu1,2097422
29486,kst-data,2.0.3-1.3,983992
29487,kst-doc,2.0.3-1.3,309040
29489,kstars-data,4:4.13.0-0ubuntu1,11440294
29508,ktorrent-data,4.3.1-2ubuntu1,1413594
29511,ktouch-data,4:4.13.0-0ubuntu1,2010188
29533,kubuntu-patched-l10n,14.04ubuntu1,2548
29537,kubuntu-web-shortcuts,13.04ubuntu4,6542
29541,kunststoff,2.0.2-5,41414
29549,kvirc-data,4:4.2.0-2build1,2364128
29556,kvpnc-data,0.9.6a-2.1,153054
29572,kwwidgets-examples,1.0.0~cvs20100930-8,773090
29574,kyotocabinet-doc,1.2.76-4,246278
29583,l7-protocols,20090528-4,57450
29593,ladspa-foo-plugins,1.0-0ubuntu2,3144
29597,lam-mpidoc,7.1.4-3.1,285858
29602,lame-doc,3.99.5+repack1-3ubuntu1,61374
29604,lammps-doc,0~20131119.git7162cf0-1build1,27995454
29666,laserboy-indep,2012.11.11-1build2,3503800
29672,late-data,0.1.0-12,1320420
29692,latex209-src,25.mar.1992-15,64602
29694,latex2rtf-doc,2.3.5-0.1,418076
29705,launchy-skins,2.5-3,127542
29709,lazarus-doc-1.0.10,1.0.10+dfsg-1,4427376
29717,lazarus-src-1.0.10,1.0.10+dfsg-1,14900170
29721,lbreakout2-data,2.6.4-3,2247940
29746,lcmaps-basic-interface,1.6.1-2,27398
29769,ldaptor-doc,0.0.43+debian1-7,1336514
29777,ldm-themes,12.07.1,114246
29784,ldtp-doc,2.3.1-1,142680
29792,lebiniou-data,3.10-1,6991276
29797,legacyhuman-theme,0.1-0ubuntu2,11740
29805,lemonldap-ng-doc,1.2.5-1,4515088
29807,lemonpos-data,0.9.2-0ubuntu4,1616766
29822,lhapdf-ccwrap-doc,5.9.1-3build1,52514
29823,lhapdf-pdfsets-minimal,5.9.1-3build1,5765832
29870,libace-doc,6.0.3+dfsg-0.2,16514312
29914,libactivemq-protobuf-java,1.1-3build1,329288
29915,libactivemq-protobuf-java-doc,1.1-3build1,125898
29924,libadios-dev,1.5.0-1ubuntu7,15443062
29925,libadminutil-data,1.1.20-0ubuntu1,4034
29945,libagg-dev,2.5+dfsg1-9,537754
29952,libaiksaurus-1.2-data,1.2.1+dev-0.12-6.1ubuntu2,278370
29957,libajaxtags-java,1.5.1-1ubuntu1,48830
29961,libakonadi-kabc4,4:4.13.0-0ubuntu1,9232
30049,libandroid-json-org-java,20121204-20090211-1,22762
30050,libandroid-json-org-java-doc,20121204-20090211-1,51830
30069,libannotation-indexer-java,1.3-1,22660
30071,libantelope-java,3.5.1-2,253066
30072,libantelope-java-doc,3.5.1-2,386130
30103,libaopalliance-java,20070526-5,9214
30104,libaopalliance-java-doc,20070526-5,40954
30120,libapache-mime4j-java-doc,0.7.2-2,259620
30121,libapache-mod-jk-doc,1:1.2.37-3,161270
30123,libapache-poi-java-doc,3.9-1,4649302
30185,libapache2-mod-rivet-doc,2.1.3-1,141124
30234,libappframework-java-doc,1.03-0ubuntu3,177062
30247,libapreq2-doc,2.13-3ubuntu2,142826
30255,libaqbanking-data,5.3.5beta-2,1703094
30279,libargtable2-docs,12-1ubuntu1,2617238
30282,libaria-dev-doc,2.8.0+repack-1ubuntu1,4080304
30303,libasio-doc,1.10.1-1,34664006
30308,libasm-java-doc,1.5.3-7,259126
30309,libasm2-java,2.2.3-6,163172
30310,libasm2-java-doc,2.2.3-6,355816
30314,libaspectj-java,1.6.12+dfsg-3,11106670
30315,libaspectj-java-doc,1.6.12+dfsg-3,126618
30323,libassimp-doc,3.0~dfsg-2,939478
30342,libatinject-jsr330-api-java,1.0+ds1-1,23090
30343,libatinject-jsr330-api-java-doc,1.0+ds1-1,56416
30344,libatk-adaptor-data,2.10.2-2ubuntu1,2634
30350,libatlas-cpp-doc,0.6.2-3,304094
30352,libatlas-doc,3.10.1-4,1104188
30427,libautocomplete-java-doc,2.5.0-1,73342
30428,libautomaton-java,1.11-8+dfsg1-1,221920
30438,libav-doc,6:9.11-2ubuntu2,16666130
30461,libavifile-0.7-common,1:0.7.48~20090503.ds-14build1,51756
30485,libaxis-java-doc,1.4-20ubuntu3,1051116
30488,libaxis2c-doc,1.6.0-6,1938024
30504,libbackport-util-concurrent-java,3.1-3build1,293688
30505,libbackport-util-concurrent-java-doc,3.1-3build1,378576
30514,libbam-dev,0.1.19-1,120216
30522,libbash-doc,0.9.11-1,20208
30523,libbasicplayer-java,3.0-6,38228
30526,libbatteries-ocaml-doc,2.2-1,617680
30531,libbeansbinding-java,1.2.1-1,178004
30532,libbeansbinding-java-doc,1.2.1-1,353270
30544,libbetter-appframework-java-doc,1.9-3,122946
30552,libbg1-doc,1.106-1,293766
30564,libbindex-java,2.2+svn101-1,60390
30585,libbiojava-java-demos,1:1.7.1-4,2841000
30586,libbiojava-java-doc,1:1.7.1-4,2268812
30589,libbiojava3-java-doc,3.0.7+dfsg-1,1185426
30600,libbitstream-dev,1.0-1,125674
30653,libboost-atomic1.55.0,1.55.0-1,8546
30748,libboost1.55-doc,1.55.0-1,36261156
30756,libbox-dev,2.5-3,592378
30780,libbrailleutils-java-doc,1.2.1-3,8454
30796,libbtm-java,2.1.4-1,276368
30799,libbuffy-dev,1.9.2-2,109360
30804,libbullet-doc,2.81-rev2613+dfsg2-1,124256202
30841,libbytecode-java-doc,0.92.svn.20090106-1.1,106124
30847,libc++-helpers,1.0~svn199600-1,4798
30858,libc3p0-java,0.9.1.2-9,563598
30859,libc3p0-java-doc,0.9.1.2-9,59860
30867,libcableswig-dev,0.1.0+cvs20111009-1.1,218594
30883,libcajun-dev,2.0.3-1,12702
30885,libcal3d-doc,0.11.0-4.1ubuntu1,209814
30890,libcalendar-ocaml-doc,2.03.2-3,46224
30895,libcamitk3-data,3.2.2-2,73592464
30897,libcamitk3-doc,3.2.2-2,3286406
30902,libcamlimages-ocaml-doc,1:4.0.1-8build1,1505792
30906,libcamomile-ocaml-data,0.8.4-4,1567246
30909,libcangjie2-data,1.0-1,1440250
30917,libcanl-c-doc,2.1.2-1,102696
30934,libcaribou-common,0.4.13-0ubuntu1,10098
30952,libcastor-java-doc,1.3.2-1,3274134
30996,libccfits-doc,2.4-1ubuntu1,674402
31003,libccrtp-doc,2.0.6-3,529012
31010,libccss-doc,0.5.0-4,41450
31017,libcdd-doc,094g-5,249170
31027,libcdi-api-java-doc,1.0-1,101192
31041,libcegui-mk2-doc,0.7.6-2ubuntu4,1535976
31044,libcext-doc,6.4.1-5,82776
31052,libcfitsio3-doc,3.340-2ubuntu2,1109140
31122,libcgicc-doc,3.2.9-3,691814
31126,libcglib3-java-doc,3.1+dfsg-1,107170
31138,libchamplain-doc,0.12.7-0ubuntu1,77114
31142,libchamplain-gtk-doc,0.12.7-0ubuntu1,20424
31159,libchipcard-data,5.0.3beta-4ubuntu1,18718
31200,libclam-doc,1.4.0-5.2,298942
31268,libclass-isa-perl,0.36-5,9686
31297,libclassworlds-java,1.1-final-5,39336
31300,libclassycle-java-doc,1.4-2,133356
31305,libclaw-dev,1.7.3-1,78226
31311,libclaw-i18n,1.7.3-1,4210
31319,libclc-dev,0~git20140101-1,13192
31330,libclipper-doc,2.1+20100511-0ubuntu1,1013756
31346,libclosure-compiler-java-doc,20130227+dfsg1-4,389674
31351,libclustalo-doc,1.2.1-1,1521796
31358,libclutter-gst-doc,1.6.0-2build1,23494
31363,libclutter-imcontext-0.1-doc,0.1.4-3,16692
31388,libcnf-dev,4.0-2,211582
31392,libcobertura-java-doc,1.9.4.1+dfsg-3,1919112
31393,libcobra-java,0.98.4-5,1887242
31399,libcodenarc-groovy-java-doc,0.17-2,433676
31403,libcoin80-doc,3.1.4~abc9f50-4ubuntu2,6126616
31404,libcoin80-runtime,3.1.4~abc9f50-4ubuntu2,12180
31417,libcolorchooser-java-doc,1.0+dfsg-1,48236
31420,libcolorpicker-java,1.0.0-2,60962
31421,libcolorpicker-java-doc,1.0.0-2,78600
31422,libcom-hypirion-io-clojure,0.3.1-1,31910
31427,libcommoncpp2-doc,1.8.1-6ubuntu1,1130040
31429,libcommons-attributes-java-doc,2.2-8,56982
31432,libcommons-collections-java,2.1.1-11,159752
31433,libcommons-collections-java-doc,2.1.1-11,195594
31434,libcommons-collections4-java,4.0-1,553260
31437,libcommons-configuration-java-doc,1.10-1,696176
31438,libcommons-csv-java,0.1-SNAPSHOT+svn678580-3,21438
31439,libcommons-csv-java-doc,0.1-SNAPSHOT+svn678580-3,45224
31440,libcommons-daemon-java,1.0.15-5ubuntu2,61868
31441,libcommons-dbcp-java-doc,1.4-3ubuntu1,222790
31443,libcommons-digester-java-doc,1.8.1-4,257396
31447,libcommons-exec-java,1.2-1,46752
31451,libcommons-javaflow-java-doc,0.0~svn20060411-5,106484
31456,libcommons-jci-java-doc,1.1-1,91222
31458,libcommons-jexl-java,1.1-3,122496
31461,libcommons-jxpath-java,1.3-6,270212
31462,libcommons-jxpath-java-doc,1.3-6,401732
31463,libcommons-lang3-java,3.2.1-1,340636
31466,libcommons-math-java,2.2-3,896082
31467,libcommons-math-java-doc,2.2-3,1674086
31468,libcommons-math3-java,3.2-4,1494534
31469,libcommons-math3-java-doc,3.2-4,6090082
31471,libcommons-modeler-java-doc,2.0.1-6,112534
31472,libcommons-openpgp-java,0+svn533492-5,17064
31475,libcommons-validator-java-doc,1:1.4.0-2,222878
31487,libconcurrent-java-doc,1.3.4-4,291798
31488,libconcurrentlinkedhashmap-java,1.1~jdk5-1,48424
31489,libconcurrentlinkedhashmap-java-doc,1.1~jdk5-1,32062
31525,libconfuse-common,2.7-4ubuntu1,4512
31529,libconnectivity-cpp-doc,0.0.1+14.04.20140312-0ubuntu1,281096
31537,libconstantine-java-doc,0.7-5,144032
31559,libcore-renderer-java-doc,0.0~R8-1,2351952
31561,libcorelinux-doc,0.4.32-7.3ubuntu1,274030
31567,libcortado-java,0.6.0-2,714456
31597,libcpl-doc,6.4.1-5,288250
31610,libcpptest-doc,1.1.2-0ubuntu2,121118
31612,libcpputest-dev,3.4-3,172610
31665,libcrypto++-doc,5.6.1-6,5292398
31672,libcryptui-doc,3.8.0-1,19534
31681,libcsfml-doc,2.1-2,218242
31710,libcsv-java,2.0-12,18072
31711,libcsv-java-doc,2.0-12,37462
31725,libctl-doc,3.1.0-5ubuntu1,47314
31728,libctpl-doc,0.3.3.dfsg-4,60696
31733,libcuba-doc,3.0+20111124-2,208486
31741,libcupt-common,2.6.4,47006
31746,libcupt3-doc,2.6.4,135352
31923,libdawgdic-dev,0.4.5-2,18730
31926,libdb-je-java,3.3.98-1,1423838
31929,libdb4o-doc,8.0.184.15484+dfsg-2,8093828
31961,libdballe-doc,5.18-1,337898
32046,libdc1394-22-doc,2.2.1-2ubuntu2,341202
32058,libdds-dev,2.4.2+ddd105-1,125750
32067,libdecentxml-java,1.4-1,125424
32068,libdecentxml-java-doc,1.4-1,160660
32088,libderby-java,10.10.1.1-1,3986166
32089,libderbyclient-java,10.10.1.1-1,507498
32097,libdesktop-agnostic-data,0.3.92+dfsg-1,5846
32172,libdigidoc-common,2.7.0-0ubuntu4,24938
32176,libdigidocpp-common,0.3.0-0ubuntu7,35924
32180,libdime-dev,0.20030921-4,26018
32181,libdime-doc,0.20030921-4,699158
32189,libdirac-doc,1.0.2-6ubuntu1,14473160
32209,libdisruptor-java,3.2.0-1,64894
32230,libdjconsole-data,0.1.3-1ubuntu2,4382
32255,libdnsjava-java,2.1.5-0.1,291054
32259,libdogleg-doc,0.08-3,17380
32321,libdtd-parser-java,1.2~svn20110404-1,62372
32323,libdtdinst-java,20131210+dfsg+1-1,141634
32324,libdtdparser-java,1.21a-5,78518
32334,libdune-common-doc,2.2.1-2,859210
32338,libdune-geometry-doc,2.2.1-2ubuntu2,799996
32342,libdune-grid-doc,2.2.1-2,4906446
32344,libdune-istl-doc,2.2.1-2,1142984
32346,libdune-localfunctions-doc,2.2.1-2,921980
32352,libdvb-dev,0.5.5.1-5.1,283300
32360,libdvdnav-doc,4.2.1-3,55522
32365,libdwarf-dev,20120410-2,691678
32373,libdynalang-java,0.4-1ubuntu2,189430
32382,libeasyconf-java-doc,0.9.5-3,74640
32399,libeclipselink-java-doc,2.5.1-1,6963722
32405,libecore-doc,1.7.7-2ubuntu1,2501592
32429,libedje-doc,1.7.7-3ubuntu1,765562
32439,libeet-doc,1.7.9-1,442232
32444,libefreet-doc,1.7.7-2ubuntu1,118734
32447,libeigen2-dev,2.0.17-1ubuntu1,157544
32448,libeigen2-doc,2.0.17-1ubuntu1,297018
32453,libeigenbase-resgen-java-doc,1.3.0.13768-1,693458
32456,libeina-doc,1.7.10-1,8954312
32463,libeio-doc,1.7.7-1ubuntu1,56486
32477,libelemental-doc,1.2.0-9ubuntu1,232368
32480,libelementary-data,1.7.7-3ubuntu1,1078928
32488,libeliom-ocaml-doc,3.0.3-4build2,586170
32523,libembryo-doc,1.7.7-2,82188
32526,libemos-data,000392+dfsg.1-2,654014
32542,libenet-doc,1.3.11+ds-1,83596
32551,libepc-common,0.4.4-1ubuntu1,21736
32553,libepc-doc,0.4.4-1ubuntu1,155888
32564,libequinox-osgi-java,3.8.1-5.1,1332000
32570,liberis-doc,1.3.19-5ubuntu2,220410
32586,libetonyek-doc,0.0.3-0ubuntu2,341418
32589,libetpan-doc,1.0-5ubuntu3,61320
32592,libetsf-io-doc,1.0.3-4build1,205074
32604,libevas-doc,1.7.9-2,8072782
32647,libexml-java,0.0.20080703-4,237328
32651,libexo-common,0.10.2-3ubuntu1,15812
32652,libexo-helpers,0.10.2-3ubuntu1,11198
32718,libfakekey-doc,0.1-8.1,28418
32727,libfann-doc,2.1.0~beta~dfsg-8ubuntu1,2102236
32739,libfastutil-java,6.5.4-1,13665580
32740,libfastutil-java-doc,6.5.4-1,3603416
32741,libfauhdli-dev,20130704-1,71662
32757,libfelix-framework-java,4.0.1-2,444910
32768,libfelix-osgi-obr-java-doc,1.0.2-3fakesync1,22230
32869,libfindbugs-bcel-java,6.0~20130831-1,557232
32877,libfits-java,1.10.0-1,156810
32878,libfits-java-doc,1.10.0-1,169684
32883,libfko-doc,2.6.0-2,33624
32893,libflake-dev,0.11-2,28688
32895,libflamingo-java-doc,5.0-1,724898
32900,libflexdock-java,1.2.4-1,393288
32902,libflexdock-java-doc,1.2.4-1,943572
32933,libflute-java,1:1.1.6-3,93916
32934,libflute-java-doc,1:1.1.6-3,70940
32951,libfontbox-java,1:1.8.4+dfsg-1,187880
32952,libfontbox-java-doc,1:1.8.4+dfsg-1,117682
32953,libfontchooser-java,1.0.0-1,15586
32954,libfontchooser-java-doc,1.0.0-1,28618
32956,libfonts-java-doc,1.1.6.dfsg-3,3108
32966,libformula-java-doc,1.1.7.dfsg-2,432216
32973,libfox-1.6-doc,1.6.49-2ubuntu1,2003302
32985,libfreecontact-doc,1.0.21-3,133300
32993,libfreefem-doc,3.5.8-5ubuntu1,89110
33018,libfreemarker-java-doc,2.3.19-1,6298
33022,libfreenect-doc,1:0.2.0+dfsg-2,114310
33085,libg3d-doc,0.0.8-17ubuntu1,44456
33091,libgadap-dev,2.0-2,35892
33093,libgadu-doc,1:1.11.3-1,256302
33106,libgammu-i18n,1.33.0-3,354894
33112,libganymed-ssh2-java,250-2,377602
33116,libgarcon-common,0.3.0-1ubuntu2,40160
33123,libgavl-doc,1.4.0-1,256474
33138,libgccxml-dev,0.9.0+git20130511-1ubuntu2,136266
33151,libgcrypt20-doc,1.6.1-2ubuntu1,623642
33173,libgda-5.0-doc,5.2.2-1,3030652
33177,libgdal-doc,1.10.1+dfsg-5ubuntu1,1428446
33205,libgdict-common,3.10.0-1ubuntu1,203114
33210,libgdl-3-common,3.8.1-2ubuntu1,127086
33213,libgdl-3-doc,3.8.1-2ubuntu1,44800
33228,libgearman-doc,1.0.6-3,2572532
33232,libgecode-doc,4.2.1-1,8752460
33236,libgeda-common,1:1.8.2-4,78360
33252,libgentlyweb-utils-java,1.5-1,58594
33253,libgentlyweb-utils-java-doc,1.5-1,78612
33273,libgeocode-glib-doc,3.10.0-1ubuntu1,22312
33286,libgeos-doc,3.4.2-4ubuntu1,876420
33292,libgeronimo-commonj-spec-java,1.1.1-2,35062
33297,libgeronimo-javamail-1.4-provider-java,1.8.3-1,211774
33300,libgeronimo-jpa-2.0-spec-java-doc,1.1-2,153794
33303,libgeronimo-osgi-support-java-doc,1.0-2,20000
33305,libgeronimo-stax-1.2-spec-java,1.1-1,20898
33307,libgeronimo-validation-1.0-spec-java-doc,1.1-2,47686
33329,libgetopt-java,1.0.14+dfsg-2,23476
33330,libgetopt-java-doc,1.0.14+dfsg-2,44012
33342,libgettext-ant-tasks-java,0.9.7+svn206-1,16164
33343,libgettext-commons-java,0.9.6-2,19426
33616,libghc-citeproc-hs-data,0.3.9-1build2,38168
33874,libghc-ekg-data,0.3.1.3-1build3,61878
33947,libghc-filestore-data,0.6.0.1-2,7566
34644,libghc-pandoc-citeproc-data,0.2-3build1,43574
35417,libghemical-data,3.0.0-2ubuntu1,95636
35423,libgig-doc,3.3.0-2,619238
35452,libgivaro-doc,3.7.2-1,2667524
35471,libglazedlists-java,1.9.0+dfsg-1,499168
35472,libglazedlists-java-doc,1.9.0+dfsg-1,426464
35642,libgloox-doc,1.0.9-2,1826478
35649,libgluegen2-doc,2.1.5-1ubuntu1,294332
35655,libglyr-doc,1.0.5-1,38732
35661,libgmerlin-avdec-doc,1.2.0~dfsg-4,72084
35668,libgmetrics-groovy-java-doc,0.5-1,108968
35686,libgmtk1-data,1.0.8-3,18054
35747,libgnujaf-java,1.1.1-8build1,34636
35748,libgnujaf-java-doc,1.1.1-8build1,53184
35752,libgnuplot-iostream-doc,0~20130604.gitdd47c7a-1,18228
35810,libgoffice-0.10-10-common,0.10.9-1,561572
35812,libgoffice-0.10-doc,0.10.9-1,232082
35814,libgoffice-0.8-8-common,0.8.17-3,1158168
35828,libgoocanvas-2.0-9-common,2.0.2-0ubuntu2,19072
35830,libgoocanvas-common,0.15-1.1ubuntu1,9800
35839,libgoogle-gson-java,2.2.4-1,174686
35840,libgoogle-gson-java-doc,2.2.4-1,359152
35852,libgpars-groovy-java-doc,0.10-1,173226
35859,libgpiv3-common,0.6.1-4ubuntu1,6914
35862,libgpiv3-doc,0.6.1-4ubuntu1,227978
35867,libgpp4-doc,1.3.1-0ubuntu4,232258
35925,libgrilo-0.2-doc,0.2.10-1,104168
35929,libgrits-doc,0.8.1-1,61022
35931,libgroboutils-java,5-2,778498
35932,libgrok-dev,1.20110708.1-1ubuntu1,6556
36007,libgtk2-perl-doc,2:1.249-2,1224704
36018,libgtkada-doc,2.24.1-14,1157550
36035,libgtkglarea-cil-examples,0.0.17-6,42314
36040,libgtkglext1-doc,1.2.0-3.1fakesync3,30728
36043,libgtkglextmm-x11-1.2-doc,1.2.0-6ubuntu1,232980
36048,libgtkhtml-editor-common,1:3.32.2-0ubuntu4,70170
36066,libgtksourceview2.0-common,2.10.5-1ubuntu2,433972
36068,libgtksourceview2.0-doc,2.10.5-1ubuntu2,74990
36080,libgts-doc,0.7.6+darcs110121-1.1build1,6562
36089,libguava-java-doc,15.0-2ubuntu1,3278516
36107,libguice-java-doc,3.0-3,155576
36136,libgwenhywfar-data,4.10.0beta-1,324824
36137,libgwenhywfar-doc,4.10.0beta-1,865126
36165,libhamcrest1.2-java,1.2-0ubuntu1,335838
36166,libhamcrest1.2-java-doc,1.2-0ubuntu1,104956
36169,libhamlib-doc,1.2.15.3-1ubuntu4,326178
36196,libhawtjni-runtime-java,1.0~+git0c502e20c4-3,45466
36206,libhdf4-doc,4.2r10-0ubuntu1,1822432
36211,libhdf5-doc,1.8.11-5ubuntu7,72352
36243,libhessian-java-doc,4.0.33-1,274340
36261,libhibernate-commons-annotations-java,3.2.0.Final-2,64812
36265,libhibernate3-java-doc,3.6.10.Final-2,5328058
36289,libhkl-doc,4.0.3-4ubuntu1,42476
36292,libhmsbeagle-java,2.1-2,23074
36302,libhsclient-dev,1.1.0-7-g1044a28-1.1build1,34444
36305,libhsqldb-java-doc,2.2.9+dfsg-4ubuntu1,1745242
36336,libhtml-htmltokenizer-ruby,1.0-3,6712
36341,libhtml-mason-perl-doc,1:1.52-1,16436
36396,libhtmlparser-java-doc,1.6.20060610.dfsg0-3,350004
36397,libhtmlunit-core-js-java,2.8-1,853326
36439,libhttpcore-java,4.3.2-2,523134
36442,libhttpunit-java-doc,1.7+dfsg-10,326964
36472,libhwloc-common,1.8-1ubuntu1,4872
36474,libhwloc-doc,1.8-1ubuntu1,1877556
36489,libi2c-dev,3.1.0-2,8842
36491,libibatis-java,2.3.4.726-4,328384
36496,libibdm-dev,1.5.7-1ubuntu1,253282
36517,libicecc-dev,1.0.1-1,46632
36520,libicee-java,1.2.0-3,202490
36542,libicu4j-4.4-java,4.4.2.2-1,5933148
36543,libicu4j-java,4.2.1.1-2,5877296
36546,libid3-doc,3.8.3-15,628740
36549,libidn11-java,1.28-1ubuntu2,175134
36556,libidw-java,1.6.1-1,648472
36557,libidw-java-doc,1.6.1-1,383000
36610,libindi-data,0.9.7-0ubuntu4,6620
36614,libindicate-doc,12.10.1-0ubuntu3,25340
36638,libini4j-java-doc,0.5.2-SNAPSHOT-2,407518
36661,libinstpatch-doc,1.0.0-3,332350
36723,libiptcdata-doc,1.0.4-3ubuntu3,37986
36731,libirclib-java,1.10-2,34660
36732,libirclib-java-doc,1.10-2,94956
36734,libirrlicht-doc,1.8.1+dfsg1-1,2023006
36743,libiscwt-java-doc,5.3.20100629-3,135112
36745,libisfreetype-java-doc,5.3.20100629-3build1,75780
36747,libisnativec-java-doc,5.3.20100629+fix-1,102194
36752,libisorelax-java,20041111-8,63156
36753,libisorelax-java-doc,20041111-8,113980
36754,libisrt-java,4.8.20100629-2,303250
36755,libisrt-java-doc,4.8.20100629-2,491464
36762,libitext1-java,1.4-5,1205978
36763,libitext5-java,5.4.5-1,2002654
36787,libj2ssh-java-doc,0.2.9-4,928282
36792,libjackson-json-java-doc,1.9.2-3,1005468
36793,libjackson2-annotations-java,2.2.2-1,29502
36795,libjackson2-core-java,2.2.2-1,206836
36807,libjam-java,0.0.r304-1,163754
36808,libjam-java-doc,0.0.r304-1,183026
36810,libjama-java,1.0.3-1,31084
36811,libjama-java-doc,1.0.3-1,53876
36812,libjamon-java,2.7-4,145788
36814,libjana-doc,0.0.0+git20091215.9ec1da8a-3build1,28016
36816,libjana-ecal-doc,0.0.0+git20091215.9ec1da8a-3build1,14586
36820,libjana-gtk-doc,0.0.0+git20091215.9ec1da8a-3build1,29696
36825,libjanino-java,2.7.0-1,581302
36826,libjanino-java-doc,2.7.0-1,482270
36839,libjasperreports-java-doc,4.1.3+dfsg-3,2385342
36840,libjasypt-java,1.8-1,149938
36843,libjaudiotagger-java,2.0.3-1,763552
36845,libjaula-doc,1.4.0-3ubuntu1,178634
36849,libjava-gnome-java-doc,4.1.2-1build1,1394826
36852,libjava-xmlbuilder-java,0.4-2,20048
36855,libjava3d-java-doc,1.5.2+dfsg-9ubuntu1,1674000
36858,libjavaewah-java,0.6.12-1,56162
36860,libjavaparser-java,1.0.8-1,187372
36861,libjavaparser-java-doc,1.0.8-1,121200
36867,libjavassist-java,1:3.12.1.ga-2,606972
36868,libjavassist-java-doc,1:3.12.1.ga-2,469108
36869,libjaxb-api-java,2.2.9-1,95124
36871,libjaxe-java-doc,3.5-4,200744
36872,libjazzy-java,0.5.2-1,319008
36873,libjbcrypt-java,0.3-4,55720
36874,libjboss-aop-java,2.0.1.GA-3,1332874
36875,libjboss-aspects-java,4.2.3.GA-8,229030
36878,libjboss-cache3-java,3.2.8.GA-1,1102914
36879,libjboss-classloader-java,2.0.6.GA-3,213108
36880,libjboss-cluster-java,4.2.3.GA-8,121928
36882,libjboss-connector-java,4.2.3.GA-8,397280
36883,libjboss-deployers-java,2.0.4.GA-2,356248
36884,libjboss-deployment-java,4.2.3.GA-8,63506
36885,libjboss-ejb3-java,4.2.3.GA-8,710228
36886,libjboss-ejb3x-java,4.2.3.GA-8,22662
36887,libjboss-integration-java,5.0.3.GA-2,22600
36888,libjboss-j2ee-java,4.2.3.GA-8,129946
36889,libjboss-jms-java,4.2.3.GA-8,151234
36890,libjboss-jmx-java,4.2.3.GA-8,537710
36892,libjboss-management-java,4.2.3.GA-8,130920
36893,libjboss-marshalling-java,1.1.3.GA-3,440352
36894,libjboss-messaging-java,4.2.3.GA-8,493376
36895,libjboss-metadata-java,2.0.3.GA-1,159480
36896,libjboss-microcontainer-java,2.0.10.GA-2,825420
36897,libjboss-naming-java,4.2.3.GA-8,78096
36899,libjboss-reflect-java,2.0.3.GA-1,188096
36900,libjboss-remoting-java,2.5.3.SP1-1,809242
36901,libjboss-security-java,4.2.3.GA-8,288664
36903,libjboss-server-java,4.2.3.GA-8,917136
36904,libjboss-system-java,4.2.3.GA-8,237076
36905,libjboss-test-java,4.2.3.GA-8,52448
36906,libjboss-transaction-java,4.2.3.GA-8,56486
36907,libjboss-vfs-java,2.0.1.GA-2,213682
36908,libjboss-web-services-java,0.0+svn5660+dak2-3,139762
36909,libjboss-webservices-java,4.2.3.GA-8,75134
36910,libjboss-xml-binding-java,2.0.3.GA-2,542452
36911,libjbzip2-java,0.9.1-3,39850
36912,libjcalendar-java,1.3.3-3,42172
36913,libjcalendar-java-doc,1.3.3-3,146106
36915,libjcharts-java-doc,0.7.5-3,216206
36916,libjcifs-java,1.3.17-1,375918
36917,libjcifs-java-doc,1.3.17-1,229576
36918,libjcip-annotations-java,20060626-5,11586
36919,libjcip-annotations-java-doc,20060626-5,33622
36920,libjcm-java,1.0-1,244392
36921,libjcm-java-doc,1.0-1,446050
36924,libjcodings-java,1.0.11-2,287808
36925,libjcommander-java,1.32-1,55544
36927,libjcommon-java,1.0.16-3,459160
36928,libjcommon-java-doc,1.0.16-3,1197000
36932,libjcsp-java,1.1-rc4-2,607030
36933,libjcsp-java-doc,1.1-rc4-2,2565188
36937,libjdo-api-java,2.2-2,253864
36939,libjdom2-java-doc,2.0.5-1,269412
36941,libjebl2-java,0.0.r22-1,499594
36942,libjebl2-java-doc,0.0.r22-1,513464
36948,libjemmy2-java,2.3.1.1-2,1415492
36949,libjemmy2-java-doc,2.3.1.1-2,1058778
36950,libjempbox-java,1:1.8.4+dfsg-1,45230
36951,libjempbox-java-doc,1:1.8.4+dfsg-1,68124
36952,libjena-iri-java,0.8-1,125624
36960,libjenkins-dom4j-java-doc,1.6.1-hudson-3-5,317584
36961,libjenkins-htmlunit-core-js-java,2.6-hudson-1-1fakesync1,689362
36968,libjenkins-trilead-ssh2-java,217-jenkins-3-1,236056
36970,libjenkins-winstone-java,0.9.10-jenkins-47+dfsg-1,358200
36974,libjericho-html-java,3.1-2,162744
36975,libjericho-html-java-doc,3.1-2,344820
36977,libjets3t-java-doc,0.8.1+dfsg-1build1,842876
36978,libjettison-java,1.2-3,63076
36982,libjetty-java-doc,6.1.26-1ubuntu1,852440
36985,libjetty8-java-doc,8.1.3-9,1241404
